location_hash,location_file,location_start_line,location_start_column,location_end_line,location_end_column,warning_rule_id,warning_rule_name,warning_message,warning_weakness,warning_severity
253cac5b43ff1882:1,src/lib/protocols/stun.c,206,34,-1,40,cpp/declaration-hides-variable,Declaration hides variable,Variable packet hides another variable of the same name (on [line 158](1)).,,LOW
9545e0bc906f8034:1,src/lib/protocols/stun.c,234,9,-1,11,cpp/declaration-hides-variable,Declaration hides variable,Variable rc hides another variable of the same name (on [line 160](1)).,,LOW
7029bc27bd5cbe0c:1,src/lib/ndpi_main.c,6232,11,-1,16,cpp/declaration-hides-variable,Declaration hides variable,Variable found hides another variable of the same name (on [line 6203](1)).,,LOW
b35990b3ce6ceaeb:1,src/lib/ndpi_main.c,6249,12,-1,13,cpp/declaration-hides-variable,Declaration hides variable,Variable i hides another variable of the same name (on [line 6232](1)).,,LOW
62f8f6eee3457138:1,src/lib/ndpi_main.c,6270,16,-1,21,cpp/declaration-hides-variable,Declaration hides variable,Variable found hides another variable of the same name (on [line 6203](1)).,,LOW
fc2425ad049a5819:1,src/lib/protocols/tls.c,1483,16,-1,27,cpp/declaration-hides-variable,Declaration hides variable,Variable tls_version hides another variable of the same name (on [line 1363](1)).,,LOW
64f11ac6605648d5:1,src/lib/protocols/tls.c,1496,31,-1,32,cpp/declaration-hides-variable,Declaration hides variable,Variable i hides another variable of the same name (on [line 1367](1)).,,LOW
b780911a3052b244:1,src/lib/protocols/tls.c,1607,6,-1,8,cpp/declaration-hides-variable,Declaration hides variable,Variable rc hides another variable of the same name (on [line 1407](1)).,,LOW
b0258ece25876f05:1,src/lib/protocols/tls.c,1638,6,-1,8,cpp/declaration-hides-variable,Declaration hides variable,Variable rc hides another variable of the same name (on [line 1407](1)).,,LOW
3e374df511e54e1d:1,src/lib/protocols/tls.c,2105,30,-1,31,cpp/declaration-hides-variable,Declaration hides variable,Variable i hides another variable of the same name (on [line 1367](1)).,,LOW
9c5238482859a891:1,src/lib/protocols/tls.c,2165,14,-1,15,cpp/declaration-hides-variable,Declaration hides variable,Variable j hides another variable of the same name (on [line 1367](1)).,,LOW
b923b654be9b2b79:1,src/lib/protocols/tls.c,2172,17,-1,28,cpp/declaration-hides-variable,Declaration hides variable,Variable tls_version hides another variable of the same name (on [line 1363](1)).,,LOW
d9152cc3d2fb3bce:1,src/lib/protocols/tls.c,2245,12,-1,13,cpp/declaration-hides-variable,Declaration hides variable,Variable i hides another variable of the same name (on [line 1367](1)).,,LOW
ae307527c8f3fa74:1,src/lib/ndpi_main.c,3476,13,-1,14,cpp/declaration-hides-variable,Declaration hides variable,Variable i hides another variable of the same name (on [line 3378](1)).,,LOW
8a52db3ae50d35b2:1,src/lib/ndpi_main.c,3301,11,-1,14,cpp/declaration-hides-variable,Declaration hides variable,Variable len hides another variable of the same name (on [line 3290](1)).,,LOW
65d2cc123e18a49f:1,src/lib/third_party/src/ahocorasick.c,477,27,-1,28,cpp/declaration-hides-variable,Declaration hides variable,Variable i hides another variable of the same name (on [line 431](1)).,,LOW
d68b41bc9831e2e3:1,src/lib/third_party/src/libcache.c,184,14,-1,18,cpp/declaration-hides-variable,Declaration hides variable,Variable hash hides another variable of the same name (on [line 123](1)).,,LOW
a964dd992322eca1:1,src/lib/third_party/src/roaring.cc,10070,20,-1,21,cpp/declaration-hides-variable,Declaration hides variable,Variable i hides another variable of the same name (on [line 10053](1)).,,LOW
3019bf3eaa037b0f:1,src/lib/third_party/src/roaring.cc,8061,15,-1,16,cpp/declaration-hides-variable,Declaration hides variable,Variable i hides another variable of the same name (on [line 8054](1)).,,LOW
a2966defef878a52:1,src/lib/third_party/src/roaring.cc,7708,17,-1,18,cpp/declaration-hides-variable,Declaration hides variable,Variable k hides another variable of the same name (on [line 7696](1)).,,LOW
76d9d09d3818e006:1,src/lib/protocols/gnutella.c,245,11,257,103,cpp/complex-condition,Complex condition,Complex condition: too many logical operations in this expression.,,LOW
6a187ee987698db8:1,src/lib/protocols/irc.c,560,9,569,59,cpp/complex-condition,Complex condition,Complex condition: too many logical operations in this expression.,,LOW
231ba4aa6bf63ba1:1,src/lib/protocols/mail_pop.c,161,6,167,69,cpp/complex-condition,Complex condition,Complex condition: too many logical operations in this expression.,,LOW
dbde1610b57d9a5:1,src/lib/protocols/mail_imap.c,134,5,143,97,cpp/complex-condition,Complex condition,Complex condition: too many logical operations in this expression.,,LOW
8f1cfb6293ffac85:1,src/lib/protocols/mail_imap.c,149,5,156,97,cpp/complex-condition,Complex condition,Complex condition: too many logical operations in this expression.,,LOW
86836001e8364043:1,src/lib/protocols/mail_imap.c,164,5,168,97,cpp/complex-condition,Complex condition,Complex condition: too many logical operations in this expression.,,LOW
43e1c1b4dcb8930b:1,src/lib/protocols/mail_imap.c,199,12,203,97,cpp/complex-condition,Complex condition,Complex condition: too many logical operations in this expression.,,LOW
43e1c1b4dcb8930b:2,src/lib/protocols/mail_imap.c,206,12,210,97,cpp/complex-condition,Complex condition,Complex condition: too many logical operations in this expression.,,LOW
d1b54cae3c9728a9:1,src/lib/protocols/mail_imap.c,213,12,217,97,cpp/complex-condition,Complex condition,Complex condition: too many logical operations in this expression.,,LOW
32a2677c3d496009:1,src/lib/protocols/mail_imap.c,220,12,224,97,cpp/complex-condition,Complex condition,Complex condition: too many logical operations in this expression.,,LOW
9d91fe20da42df49:1,src/lib/protocols/mail_imap.c,230,5,241,99,cpp/complex-condition,Complex condition,Complex condition: too many logical operations in this expression.,,LOW
3779b3b09a424433:1,src/lib/protocols/mail_smtp.c,182,5,188,37,cpp/complex-condition,Complex condition,Complex condition: too many logical operations in this expression.,,LOW
f6af4342194b3a9f:1,src/lib/protocols/mail_imap.c,251,5,259,97,cpp/complex-condition,Complex condition,Complex condition: too many logical operations in this expression.,,LOW
8f1cfb6293ffac85:2,src/lib/protocols/mail_imap.c,292,5,297,97,cpp/complex-condition,Complex condition,Complex condition: too many logical operations in this expression.,,LOW
1dd2f007fcad6f95:1,src/lib/protocols/mail_imap.c,300,12,305,97,cpp/complex-condition,Complex condition,Complex condition: too many logical operations in this expression.,,LOW
8597a9547c80e1bd:1,src/lib/protocols/mail_imap.c,308,12,313,97,cpp/complex-condition,Complex condition,Complex condition: too many logical operations in this expression.,,LOW
910676681747feb5:1,src/lib/protocols/mail_smtp.c,304,8,311,72,cpp/complex-condition,Complex condition,Complex condition: too many logical operations in this expression.,,LOW
7fb16826f76b0f78:1,src/lib/protocols/mail_smtp.c,319,12,332,81,cpp/complex-condition,Complex condition,Complex condition: too many logical operations in this expression.,,LOW
de991a11cd0357a8:1,src/lib/protocols/oracle.c,45,9,50,37,cpp/complex-condition,Complex condition,Complex condition: too many logical operations in this expression.,,LOW
e92054bd02a8b85e:1,src/lib/protocols/openvpn.c,109,3,116,8,cpp/complex-condition,Complex condition,Complex condition: too many logical operations in this expression.,,LOW
7dc59aca6e336b5c:1,src/lib/protocols/qq.c,46,7,51,99,cpp/complex-condition,Complex condition,Complex condition: too many logical operations in this expression.,,LOW
4111c45667cb58a:1,src/lib/ndpi_main.c,8618,10,8626,8,cpp/complex-condition,Complex condition,Complex condition: too many logical operations in this expression.,,LOW
9daa8979775de89b:1,src/lib/ndpi_main.c,6685,10,6705,49,cpp/complex-condition,Complex condition,Complex condition: too many logical operations in this expression.,,LOW
24f0ab76800537b5:1,src/lib/protocols/viber.c,72,8,76,105,cpp/complex-condition,Complex condition,Complex condition: too many logical operations in this expression.,,LOW
7594cc1a3f61a504:1,src/lib/protocols/xbox.c,56,11,60,62,cpp/complex-condition,Complex condition,Complex condition: too many logical operations in this expression.,,LOW
efadf7c736ffeea3:1,src/lib/protocols/xbox.c,67,9,74,102,cpp/complex-condition,Complex condition,Complex condition: too many logical operations in this expression.,,LOW
b85884aeaf754f9c:1,src/lib/protocols/tls.c,1110,8,1113,49,cpp/complex-condition,Complex condition,Complex condition: too many logical operations in this expression.,,LOW
2c3aa757069a6092:1,src/lib/third_party/src/libinjection_html5.c,670,9,678,65,cpp/complex-condition,Complex condition,Complex condition: too many logical operations in this expression.,,LOW
c47bb755301a10c9:1,src/lib/third_party/src/libinjection_sqli.c,1416,17,1443,22,cpp/complex-condition,Complex condition,Complex condition: too many logical operations in this expression.,,LOW
bd532b5990d245fa:1,src/lib/third_party/src/roaring.cc,9853,35,-1,63,cpp/unused-static-function,Unused static function,Static function roaring_copy_uint32_iterator is unreachable,CWE-561,LOW
857e13294d9b5bac:1,src/lib/third_party/src/roaring.cc,9861,13,-1,55,cpp/unused-static-function,Unused static function,Static function roaring_move_uint32_iterator_equalorlarger is unreachable ([roaring_bitmap_intersect_with_range](1) must be removed at the same time),CWE-561,LOW
1d30f3f6bc291487:1,src/lib/third_party/src/roaring.cc,9954,13,-1,45,cpp/unused-static-function,Unused static function,Static function roaring_previous_uint32_iterator is unreachable,CWE-561,LOW
90b6e31b731269f9:1,src/lib/third_party/src/roaring.cc,9883,13,-1,44,cpp/unused-static-function,Unused static function,Static function roaring_advance_uint32_iterator is unreachable,CWE-561,LOW
2f51e0d2a76b4b75:1,src/lib/third_party/src/roaring.cc,9838,13,-1,39,cpp/unused-static-function,Unused static function,Static function roaring_init_iterator_last is unreachable,CWE-561,LOW
48def7c4d8dcfa9d:1,src/lib/third_party/src/roaring.cc,8563,13,-1,38,cpp/unused-static-function,Unused static function,Static function roaring_bitmap_statistics is unreachable,CWE-561,LOW
72749b39c87290a:1,src/lib/third_party/src/roaring.cc,10763,17,-1,39,cpp/unused-static-function,Unused static function,Static function roaring_bitmap_maximum is unreachable,CWE-561,LOW
299ff34e1deb848:1,src/lib/third_party/src/roaring.cc,10748,17,-1,39,cpp/unused-static-function,Unused static function,Static function roaring_bitmap_minimum is unreachable,CWE-561,LOW
86cd20f2a5598a23:1,src/lib/third_party/src/roaring.cc,10724,17,-1,36,cpp/unused-static-function,Unused static function,Static function roaring_bitmap_rank is unreachable,CWE-561,LOW
15c8344030024a84:1,src/lib/third_party/src/roaring.cc,10777,13,-1,34,cpp/unused-static-function,Unused static function,Static function roaring_bitmap_select is unreachable,CWE-561,LOW
c5efa4090de686a1:1,src/lib/third_party/src/roaring.cc,10325,13,-1,40,cpp/unused-static-function,Unused static function,Static function roaring_bitmap_flip_inplace is unreachable,CWE-561,LOW
ac28187b70c386bd:1,src/lib/third_party/src/roaring.cc,10271,26,-1,45,cpp/unused-static-function,Unused static function,Static function roaring_bitmap_flip is unreachable,CWE-561,LOW
763a04d345e529be:1,src/lib/third_party/src/roaring.cc,10622,13,-1,44,cpp/unused-static-function,Unused static function,Static function roaring_bitmap_lazy_xor_inplace is unreachable ([roaring_bitmap_xor_many](1) must be removed at the same time),CWE-561,LOW
7363010b033993c3:1,src/lib/third_party/src/roaring.cc,10543,26,-1,49,cpp/unused-static-function,Unused static function,Static function roaring_bitmap_lazy_xor is unreachable ([roaring_bitmap_xor_many](1) must be removed at the same time),CWE-561,LOW
cab0161c5260d329:1,src/lib/third_party/src/roaring.cc,10705,13,-1,45,cpp/unused-static-function,Unused static function,"Static function roaring_bitmap_repair_after_lazy is unreachable ([roaring_bitmap_xor_many](1) must be removed at the same time)
Static function roaring_bitmap_repair_after_lazy is unreachable ([roaring_bitmap_or_many_heap](2) must be removed at the same time)
Static function roaring_bitmap_repair_after_lazy is unreachable ([roaring_bitmap_or_many](3) must be removed at the same time)",CWE-561,LOW
292ba8fe5c312458:1,src/lib/third_party/src/roaring.cc,10458,13,-1,43,cpp/unused-static-function,Unused static function,"Static function roaring_bitmap_lazy_or_inplace is unreachable ([roaring_bitmap_or_many_heap](1) must be removed at the same time)
Static function roaring_bitmap_lazy_or_inplace is unreachable ([roaring_bitmap_or_many](2) must be removed at the same time)",CWE-561,LOW
930fa4a9278ef9c5:1,src/lib/third_party/src/roaring.cc,10365,26,-1,48,cpp/unused-static-function,Unused static function,"Static function roaring_bitmap_lazy_or is unreachable ([roaring_bitmap_or_many_heap](1) must be removed at the same time)
Static function roaring_bitmap_lazy_or is unreachable ([roaring_bitmap_or_many](2) must be removed at the same time)",CWE-561,LOW
f3d0546d74ec814b:1,src/lib/third_party/src/roaring.cc,10977,13,-1,44,cpp/unused-static-function,Unused static function,Static function roaring_bitmap_is_strict_subset is unreachable,CWE-561,LOW
74b15238e6c43252:1,src/lib/third_party/src/roaring.cc,10133,13,-1,37,cpp/unused-static-function,Unused static function,Static function roaring_bitmap_is_subset is unreachable ([roaring_bitmap_is_strict_subset](1) must be removed at the same time),CWE-561,LOW
7892a6ba8f37b6ba:1,src/lib/third_party/src/roaring.cc,10108,13,-1,34,cpp/unused-static-function,Unused static function,Static function roaring_bitmap_equals is unreachable,CWE-561,LOW
6aab4119c6736fed:1,src/lib/third_party/src/roaring.cc,9671,13,-1,30,cpp/unused-static-function,Unused static function,Static function roaring_iterate64 is unreachable,CWE-561,LOW
